"","year","month","plot","point","N.N","temperature_C","volumetric_water_content","chamber_height","flux"
"4010",11,8,3,21,448,NA,NA,NA,0.37
"4011",11,8,3,21,510,NA,NA,NA,0.28
"4012",11,8,3,22,440,NA,NA,NA,0.46
"4013",11,8,3,22,485,NA,NA,NA,0.36
"4014",11,8,3,23,468,NA,NA,NA,0.64
"4015",11,8,3,23,458,NA,NA,NA,0.53
"4016",11,8,3,24,501,NA,NA,NA,0.46
"4017",11,8,3,24,470,NA,NA,NA,0.45
"4018",11,8,3,25,482,NA,NA,NA,0.27
"4019",11,8,4,1,456,NA,NA,NA,0.41
"4020",11,8,4,1,456,NA,NA,NA,0.39
"4021",11,8,4,2,466,NA,NA,NA,0.34
"4022",11,8,4,2,469,NA,NA,NA,0.38
"4023",11,8,4,3,461,NA,NA,NA,0.27
"4024",11,8,4,3,456,NA,NA,NA,0.28
"4025",11,8,4,4,468,NA,NA,NA,0.34
"4026",11,8,4,4,464,NA,NA,NA,0.39
"4027",11,8,4,5,464,NA,NA,NA,0.27
"4028",11,8,4,5,455,NA,NA,NA,0.28
"4029",11,8,4,6,487,NA,NA,NA,0.43
"4030",11,8,4,6,478,NA,NA,NA,0.5
"4031",11,8,4,7,458,NA,NA,NA,0.31
"4032",11,8,4,7,490,NA,NA,NA,0.41
"4033",11,8,4,8,520,NA,NA,NA,0.46
"4034",11,8,4,8,525,NA,NA,NA,0.51
"4035",11,8,4,9,484,NA,NA,NA,0.4
"4036",11,8,4,9,479,NA,NA,NA,0.4
"4037",11,8,4,10,407,NA,NA,NA,0.27
"4038",11,8,4,10,407,NA,NA,NA,0.33
"4039",11,8,4,11,423,NA,NA,NA,0.44
"4040",11,8,4,11,433,NA,NA,NA,0.48
"4041",11,8,4,12,416,NA,NA,NA,0.32
"4042",11,8,4,12,429,NA,NA,NA,0.24
"4043",11,8,4,13,460,NA,NA,NA,0.34
"4044",11,8,4,13,440,NA,NA,NA,0.42
"4045",11,8,4,14,426,NA,NA,NA,0.38
"4046",11,8,4,14,428,NA,NA,NA,0.39
"4047",11,8,4,15,425,NA,NA,NA,0.27
"4048",11,8,4,15,419,NA,NA,NA,0.32
"4049",11,8,4,16,450,NA,NA,NA,0.42
"4050",11,8,4,16,440,NA,NA,NA,0.5
"4051",11,8,4,17,439,NA,NA,NA,0.35
"4052",11,8,4,17,445,NA,NA,NA,0.4
"4053",11,8,4,18,430,NA,NA,NA,0.35
"4054",11,8,4,18,421,NA,NA,NA,0.43
"4055",11,8,4,19,416,NA,NA,NA,0.78
"4056",11,8,4,19,416,NA,NA,NA,0.92
"4057",11,8,4,20,421,NA,NA,NA,0.23
"4058",11,8,4,20,413,NA,NA,NA,0.32
"4059",11,8,4,21,437,NA,NA,NA,0.6
"4060",11,8,4,21,448,NA,NA,NA,0.6
"4061",11,8,4,22,429,NA,NA,NA,0.54
"4062",11,8,4,22,422,NA,NA,NA,0.51
"4063",11,8,4,23,441,NA,NA,NA,0.27
"4064",11,8,4,23,449,NA,NA,NA,0.46
"4065",11,8,4,24,420,NA,NA,NA,0.43
"4066",11,8,4,24,417,NA,NA,NA,0.44
"4067",11,8,4,25,426,NA,NA,NA,0.33
"4068",11,9,3,1,530,25,NA,24,0.46
"4069",11,9,3,1,516,25,NA,24,0.6
"4070",11,9,3,2,554,24.8,NA,26.2,0.4
"4071",11,9,3,2,603,24.8,NA,26.2,0.35
"4072",11,9,3,3,528,24.9,NA,25.1,0.59
"4073",11,9,3,3,557,24.9,NA,25.1,0.67
"4074",11,9,3,4,532,24.6,NA,25.2,0.29
"4075",11,9,3,4,540,24.6,NA,25.2,0.31
"4076",11,9,3,5,538,24.8,NA,26.4,0.49
"4077",11,9,3,5,586,24.8,NA,26.4,0.57
"4078",11,9,3,6,514,24.9,NA,25.7,0.44
"4079",11,9,3,6,521,24.9,NA,25.7,0.71
"4080",11,9,3,7,518,24.9,NA,25.9,0.58
"4081",11,9,3,7,546,24.9,NA,25.9,0.6
"4082",11,9,3,8,558,24.7,NA,26,0.52
"4083",11,9,3,8,572,24.7,NA,26,0.63
"4084",11,9,3,9,411,24.7,NA,25.6,0.31
"4085",11,9,3,9,452,24.7,NA,25.6,0.32
"4086",11,9,3,10,490,24.6,NA,26.1,0.42
"4087",11,9,3,10,488,24.6,NA,26.1,0.33
"4088",11,9,3,11,541,25.1,NA,26.3,0.56
"4089",11,9,3,11,529,25.1,NA,26.3,0.71
"4090",11,9,3,12,406,25.2,NA,26.6,0.27
"4091",11,9,3,12,436,25.2,NA,26.6,0.26
"4092",11,9,3,13,474,24.7,NA,26.4,0.43
"4093",11,9,3,13,443,24.7,NA,26.4,0.48
"4094",11,9,3,14,519,25.2,NA,26.6,0.39
"4095",11,9,3,14,532,25.2,NA,26.6,0.68
"4096",11,9,3,15,513,25.2,NA,26.6,0.65
"4097",11,9,3,15,487,25.2,NA,26.6,0.68
"4098",11,9,3,16,457,25.4,NA,26.3,0.75
"4099",11,9,3,16,467,25.4,NA,26.3,0.9
"4100",11,9,3,17,427,25.1,NA,26.8,0.4
"4101",11,9,3,17,438,25.1,NA,26.8,0.55
"4102",11,9,3,18,444,25.1,NA,26.8,0.41
"4103",11,9,3,18,445,25.1,NA,26.8,0.38
"4104",11,9,3,19,425,25,NA,26.5,0.3
"4105",11,9,3,19,418,25,NA,26.5,0.32
"4106",11,9,3,20,441,25.1,NA,26.3,0.76
"4107",11,9,3,20,470,25.1,NA,26.3,0.73
"4108",11,9,3,21,485,25.1,NA,25.6,0.38
"4109",11,9,3,21,433,25.1,NA,25.6,0.44
"4110",11,9,3,22,454,25.2,NA,25.8,0.46
"4111",11,9,3,22,445,25.2,NA,25.8,0.44
"4112",11,9,3,23,459,25.5,NA,25.8,0.57
"4113",11,9,3,23,453,25.5,NA,25.8,0.45
"4114",11,9,3,24,507,24.6,NA,26,0.47
"4115",11,9,3,24,487,24.6,NA,26,0.51
"4116",11,9,3,25,501,24.3,NA,25.8,0.76
"4117",11,9,4,1,465,25.1,NA,27.2,0.85
"4118",11,9,4,1,452,25.1,NA,27.2,0.97
"4119",11,9,4,2,507,25.5,NA,27,0.51
"4120",11,9,4,2,466,25.5,NA,27,0.66
"4121",11,9,4,3,507,25.3,NA,27.4,0.94
"4122",11,9,4,3,546,25.3,NA,27.4,0.78
"4123",11,9,4,4,408,25.2,NA,26.1,0.56
"4124",11,9,4,4,407,25.2,NA,26.1,0.63
"4125",11,9,4,5,479,24.8,NA,25.7,0.49
"4126",11,9,4,5,446,24.8,NA,25.7,0.72
"4127",11,9,4,6,445,24.9,NA,25.1,0.79
"4128",11,9,4,6,449,24.9,NA,25.1,0.89
"4129",11,9,4,7,476,25,NA,27.4,0.52
"4130",11,9,4,7,494,25,NA,27.4,0.53
"4131",11,9,4,8,468,24.5,NA,27.2,0.49
"4132",11,9,4,8,493,24.5,NA,27.2,0.57
"4133",11,9,4,9,482,24.7,NA,26.4,0.44
"4134",11,9,4,9,416,24.7,NA,26.4,0.46
"4135",11,9,4,10,415,24.7,NA,27.2,0.47
"4136",11,9,4,10,434,24.7,NA,27.2,0.51
"4137",11,9,4,11,444,24.8,NA,26.5,0.58
"4138",11,9,4,11,423,24.8,NA,26.5,0.66
"4139",11,9,4,12,422,24.6,NA,26.2,0.26
"4140",11,9,4,12,420,24.6,NA,26.2,0.39
"4141",11,9,4,13,426,24.5,NA,26.2,0.6
"4142",11,9,4,13,422,24.5,NA,26.2,0.66
"4143",11,9,4,14,438,24.4,NA,26.2,0.56
"4144",11,9,4,14,415,24.4,NA,26.2,0.74
"4145",11,9,4,15,432,24.7,NA,26.6,0.53
"4146",11,9,4,15,406,24.7,NA,26.6,0.47
"4147",11,9,4,16,444,24.7,NA,25.2,0.59
"4148",11,9,4,16,433,24.7,NA,25.2,0.73
"4149",11,9,4,17,475,24.2,NA,25.3,0.5
"4150",11,9,4,17,487,24.2,NA,25.3,0.6
"4151",11,9,4,18,488,24.2,NA,25.6,0.54
"4152",11,9,4,18,496,24.2,NA,25.6,0.64
"4153",11,9,4,20,459,24.2,NA,25.1,NA
"4154",11,9,4,20,475,24.2,NA,25.1,0.42
"4155",11,9,4,21,599,24.8,NA,25.4,0.58
"4156",11,9,4,22,465,24.1,NA,24.5,0.08
"4157",11,9,4,22,486,24.1,NA,24.5,0.63
"4158",11,9,4,23,508,24.1,NA,24.3,0.53
"4159",11,9,4,23,507,24.1,NA,24.3,0.63
"4160",11,9,4,24,531,24.1,NA,24.1,0.5
"4161",11,9,4,24,521,24.1,NA,24.1,0.63
"4162",11,9,4,25,613,25,NA,26.5,0.86
"4163",9,1,5,1,NA,25,17,NA,0.43
"4164",9,1,5,2,NA,24.9,15,NA,0.35
"4165",9,1,5,3,NA,26,11,NA,0.31
"4166",9,1,5,4,NA,26,14,NA,0.48
"4167",9,1,5,5,NA,24.4,20,NA,0.23
"4168",9,1,5,6,NA,25.2,14,NA,0.48
"4169",9,1,5,7,NA,24.8,24,NA,0.29
"4170",9,1,5,8,NA,25.3,14,NA,0.25
"4171",9,1,5,9,NA,25,17,NA,1.13
"4172",9,1,5,10,NA,25.5,17,NA,0.9
"4173",9,1,5,11,NA,25.2,11,NA,0.38
"4174",9,1,5,12,NA,25.4,9,NA,1.2
"4175",9,1,5,13,NA,25.2,15,NA,0.74
"4176",9,1,5,14,NA,24.7,17,NA,0.69
"4177",9,1,5,15,NA,25.5,15,NA,0.65
"4178",9,1,5,16,NA,25.4,15,NA,0.7
"4179",9,1,5,17,NA,25.3,12,NA,0.46
"4180",9,1,5,18,NA,25.4,16,NA,0.36
"4181",9,1,5,19,NA,25.6,12,NA,0.33
"4182",9,1,5,20,NA,25.6,16,NA,0.5
"4183",9,1,5,21,NA,25.5,12,NA,0.59
"4184",9,1,5,22,NA,25.2,14,NA,0.61
"4185",9,1,5,23,NA,25.9,10,NA,0.65
"4186",9,1,5,24,NA,25.1,14,NA,0.57
"4187",9,1,5,25,NA,25,9,NA,0.71
"4188",9,2,5,1,NA,23.9,14,NA,0.47
"4189",9,2,5,2,NA,24,23,NA,0.43
"4190",9,2,5,3,NA,23.6,23,NA,0.43
"4191",9,2,5,4,NA,24.1,18,NA,0.64
"4192",9,2,5,5,NA,23.3,28,NA,0.37
"4193",9,2,5,6,NA,23.7,25,NA,0.33
"4194",9,2,5,7,NA,23.1,26,NA,0.26
"4195",9,2,5,8,NA,23.3,24,NA,0.2
"4196",9,2,5,9,NA,23.8,26,NA,0.78
"4197",9,2,5,10,NA,23.7,22,NA,0.97
"4198",9,2,5,11,NA,23.9,19,NA,0.62
"4199",9,2,5,12,NA,23.9,23,NA,0.64
"4200",9,2,5,13,NA,23.6,21,NA,1.02
"4201",9,2,5,14,NA,23.5,24,NA,0.95
"4202",9,2,5,15,NA,24.3,17,NA,0.54
"4203",9,2,5,16,NA,23.1,23,NA,0.38
"4204",9,2,5,17,NA,23.8,22,NA,0.48
"4205",9,2,5,18,NA,23.4,21,NA,0.3
"4206",9,2,5,19,NA,23.4,20,NA,0.21
"4207",9,2,5,20,NA,23.7,27,NA,0.3
"4208",9,2,5,21,NA,24,18,NA,0.44
"4209",9,2,5,22,NA,23.6,21,NA,0.52
"4210",9,2,5,23,NA,23.6,13,NA,0.63
"4211",9,2,5,24,NA,23.6,17,NA,0.68
"4212",9,2,5,25,NA,23.2,19,NA,0.63
"4213",9,3,5,1,NA,24.5,14,NA,0.55
"4214",9,3,5,2,NA,24.4,12,NA,0.59
"4215",9,3,5,3,NA,24.2,15,NA,0.41
"4216",9,3,5,4,NA,24.5,16,NA,0.24
"4217",9,3,5,5,NA,24,22,NA,0.26
"4218",9,3,5,6,NA,24.3,25,NA,0.39
"4219",9,3,5,7,NA,24,27,NA,0.31
"4220",9,3,5,8,NA,24.1,28,NA,0.28
"4221",9,3,5,9,NA,24.3,24,NA,0.49
"4222",9,3,5,10,NA,24.2,22,NA,0.26
"4223",9,3,5,11,NA,24.4,16,NA,0.37
"4224",9,3,5,12,NA,24.5,22,NA,0.47
"4225",9,3,5,13,NA,24.3,26,NA,0.55
"4226",9,3,5,14,NA,24.3,26,NA,0.41
"4227",9,3,5,15,NA,24.8,17,NA,0.67
"4228",9,3,5,16,NA,24.2,21,NA,0.44
"4229",9,3,5,17,NA,24.4,21,NA,0.45
"4230",9,3,5,18,NA,24.1,18,NA,0.35
"4231",9,3,5,19,NA,24.3,19,NA,0.27
"4232",9,3,5,20,NA,24.4,23,NA,0.46
"4233",9,3,5,21,NA,24.6,16,NA,0.57
"4234",9,3,5,22,NA,24.2,17,NA,0.58
"4235",9,3,5,23,NA,24.4,14,NA,0.5
"4236",9,3,5,24,NA,24.3,16,NA,0.45
"4237",9,3,5,25,NA,24.1,20,NA,0.72
"4238",9,4,5,1,NA,24.7,19,NA,0.6
"4239",9,4,5,2,NA,24.6,24,NA,0.52
"4240",9,4,5,3,NA,24.3,20,NA,0.44
"4241",9,4,5,4,NA,24.6,14,NA,0.25
"4242",9,4,5,5,NA,24.1,25,NA,0.17
"4243",9,4,5,6,NA,24.5,25,NA,0.42
"4244",9,4,5,7,NA,24.2,25,NA,0.34
"4245",9,4,5,8,NA,24.3,25,NA,0.25
"4246",9,4,5,9,NA,24.5,28,NA,0.45
"4247",9,4,5,10,NA,24.3,24,NA,0.4
"4248",9,4,5,11,NA,24.5,16,NA,0.65
"4249",9,4,5,12,NA,24.6,21,NA,0.7
"4250",9,4,5,13,NA,24.4,25,NA,0.45
"4251",9,4,5,14,NA,24.4,25,NA,0.59
"4252",9,4,5,15,NA,24.9,20,NA,0.64
"4253",9,4,5,16,NA,24.3,23,NA,0.44
"4254",9,4,5,17,NA,24.6,23,NA,0.41
"4255",9,4,5,18,NA,24.3,16,NA,0.52
"4256",9,4,5,19,NA,24.5,18,NA,0.26
"4257",9,4,5,20,NA,24.5,28,NA,0.33
"4258",9,4,5,21,NA,24.6,15,NA,0.54
"4259",9,4,5,22,NA,24.5,19,NA,0.58
"4260",9,4,5,23,NA,24.7,15,NA,0.58
"4261",9,4,5,24,NA,24.5,15,NA,0.49
"4262",9,4,5,25,NA,24.3,19,NA,0.98
"4263",9,5,5,1,NA,24.4,11,NA,0.59
"4264",9,5,5,2,NA,24.1,13,NA,0.5
"4265",9,5,5,3,NA,23.9,13,NA,0.38
"4266",9,5,5,4,NA,24.3,12,NA,0.45
"4267",9,5,5,5,NA,23.6,14,NA,0.14
"4268",9,5,5,6,NA,24,14,NA,0.44
"4269",9,5,5,7,NA,23.6,15,NA,0.29
"4270",9,5,5,8,NA,23.9,12,NA,0.27
"4271",9,5,5,9,NA,24,16,NA,0.47
"4272",9,5,5,10,NA,23.8,14,NA,0.43
"4273",9,5,5,11,NA,24.1,11,NA,0.58
"4274",9,5,5,12,NA,24.3,11,NA,0.78
"4275",9,5,5,13,NA,24,13,NA,0.65
"4276",9,5,5,14,NA,24.1,12,NA,0.73
"4277",9,5,5,15,NA,24.4,11,NA,0.71
"4278",9,5,5,16,NA,23.8,14,NA,0.46
"4279",9,5,5,17,NA,24.3,12,NA,0.39
"4280",9,5,5,18,NA,23.9,12,NA,0.37
"4281",9,5,5,19,NA,24.3,15,NA,0.27
"4282",9,5,5,20,NA,24,15,NA,0.51
"4283",9,5,5,21,NA,24.3,9,NA,0.88
"4284",9,5,5,22,NA,24,10,NA,0.4
"4285",9,5,5,23,NA,24.3,10,NA,0.63
"4286",9,5,5,24,NA,24.1,11,NA,0.65
"4287",9,5,5,25,NA,23.9,11,NA,0.55
"4288",9,6,5,1,NA,23,13,NA,0.3
"4289",9,6,5,2,NA,27.6,11,NA,0.19
"4290",9,6,5,3,NA,22.4,11,NA,0.22
"4291",9,6,5,4,NA,22.6,11,NA,0.28
"4292",9,6,5,5,NA,22.2,10,NA,0.16
"4293",9,6,5,6,NA,22.5,13,NA,0.26
"4294",9,6,5,7,NA,22.1,12,NA,0.17
"4295",9,6,5,8,NA,22.3,13,NA,0.05
"4296",9,6,5,9,NA,22.7,13,NA,0.27
"4297",9,6,5,10,NA,22.1,14,NA,0.26
"4298",9,6,5,11,NA,22.7,11,NA,0.54
"4299",9,6,5,12,NA,23,12,NA,0.44
"4300",9,6,5,13,NA,22.9,12,NA,0.55
"4301",9,6,5,14,NA,22.4,12,NA,0.27
"4302",9,6,5,15,NA,22.9,11,NA,0.45
"4303",9,6,5,16,NA,22.3,12,NA,0.24
"4304",9,6,5,17,NA,22.7,11,NA,0.25
"4305",9,6,5,18,NA,22.2,12,NA,0.16
"4306",9,6,5,19,NA,22.3,11,NA,0.09
"4307",9,6,5,20,NA,22.5,12,NA,0.26
"4308",9,6,5,21,NA,22.5,10,NA,0.33
"4309",9,6,5,22,NA,22.5,11,NA,0.31
"4310",9,6,5,23,NA,22.5,8,NA,0.33
"4311",9,6,5,24,NA,22.6,12,NA,0.29
"4312",9,6,5,25,NA,22.3,7,NA,0.34
"4313",9,7,5,1,NA,22.5,12,NA,0.35
"4314",9,7,5,2,NA,22.2,10,NA,0.2
"4315",9,7,5,3,NA,22.2,11,NA,0.17
"4316",9,7,5,4,NA,22.5,11,NA,0.32
"4317",9,7,5,5,NA,22.1,10,NA,0.16
"4318",9,7,5,6,NA,22.5,11,NA,0.12
"4319",9,7,5,7,NA,22.1,13,NA,0.17
"4320",9,7,5,8,NA,22.5,13,NA,0.11
"4321",9,7,5,9,NA,22.5,13,NA,0.28
"4322",9,7,5,10,NA,22.4,14,NA,0.46
"4323",9,7,5,11,NA,22.4,11,NA,0.41
"4324",9,7,5,12,NA,22.8,11,NA,0.47
"4325",9,7,5,13,NA,22.3,13,NA,0.27
"4326",9,7,5,14,NA,22.6,12,NA,0.57
"4327",9,7,5,15,NA,22.7,10,NA,0.4
"4328",9,7,5,16,NA,22.5,12,NA,0.21
"4329",9,7,5,17,NA,22.5,10,NA,0.26
"4330",9,7,5,18,NA,22.3,11,NA,0.08
"4331",9,7,5,19,NA,22.7,11,NA,0.27
"4332",9,7,5,20,NA,22.6,13,NA,0.36
"4333",9,7,5,21,NA,22.4,9,NA,0.33
"4334",9,7,5,22,NA,22.3,9,NA,0.32
"4335",9,7,5,23,NA,22.5,7,NA,0.49
"4336",9,7,5,24,NA,22.4,10,NA,0.37
"4337",9,7,5,25,NA,22.4,8,NA,0.33
"4338",9,8,5,1,NA,23,5,NA,0.3
"4339",9,8,5,2,NA,22.6,6,NA,0.21
"4340",9,8,5,3,NA,22.6,5,NA,0.18
"4341",9,8,5,4,NA,23,5,NA,0.3
"4342",9,8,5,5,NA,22.5,5,NA,0.16
"4343",9,8,5,6,NA,22.7,9,NA,0.13
"4344",9,8,5,7,NA,22.2,8,NA,0.14
"4345",9,8,5,8,NA,22.5,9,NA,0.08
"4346",9,8,5,9,NA,22.8,9,NA,0.27
"4347",9,8,5,10,NA,22.5,4,NA,0.26
"4348",9,8,5,11,NA,23,7,NA,0.36
"4349",9,8,5,12,NA,22.9,6,NA,0.48
"4350",9,8,5,13,NA,22.6,10,NA,0.24
"4351",9,8,5,14,NA,23.1,8,NA,0.41
"4352",9,8,5,15,NA,22.9,7,NA,0.36
"4353",9,8,5,16,NA,22.6,8,NA,0.22
"4354",9,8,5,17,NA,22.8,7,NA,0.22
"4355",9,8,5,18,NA,22.8,6,NA,0.3
"4356",9,8,5,19,NA,22.5,6,NA,0.18
"4357",9,8,5,20,NA,22.9,7,NA,0.28
"4358",9,8,5,21,NA,22.7,5,NA,0.39
"4359",9,8,5,22,NA,22.8,6,NA,0.26
"4360",9,8,5,23,NA,23.2,3,NA,0.59
"4361",9,8,5,24,NA,22.8,5,NA,0.34
"4362",9,8,5,25,NA,22.7,5,NA,0.28
"4363",9,9,5,1,NA,24.8,8,NA,0.83
"4364",9,9,5,2,NA,24.8,14,NA,0.38
"4365",9,9,5,3,NA,24.7,16,NA,0.28
"4366",9,9,5,4,NA,25.1,7,NA,0.43
"4367",9,9,5,5,NA,24.8,11,NA,0.27
"4368",9,9,5,6,NA,25.3,7,NA,0.3
"4369",9,9,5,7,NA,24.6,10,NA,0.34
"4370",9,9,5,8,NA,24.8,7,NA,0.22
"4371",9,9,5,9,NA,24.8,7,NA,0.54
"4372",9,9,5,10,NA,24.8,7,NA,0.53
"4373",9,9,5,11,NA,25,6,NA,0.91
"4374",9,9,5,12,NA,25,6,NA,0.84
"4375",9,9,5,13,NA,24.5,8,NA,0.57
"4376",9,9,5,14,NA,24.9,12,NA,1.38
"4377",9,9,5,15,NA,25.1,5,NA,0.48
"4378",9,9,5,16,NA,24.8,8,NA,0.57
"4379",9,9,5,17,NA,24.7,6,NA,0.48
"4380",9,9,5,18,NA,24.7,8,NA,0.67
"4381",9,9,5,19,NA,24.8,5,NA,0.36
"4382",9,9,5,20,NA,24.9,11,NA,0.59
"4383",9,9,5,21,NA,24.9,5,NA,0.58
"4384",9,9,5,22,NA,24.8,8,NA,0.47
"4385",9,9,5,23,NA,25.2,6,NA,1.71
"4386",9,9,5,24,NA,24.9,6,NA,1.2
"4387",9,9,5,25,NA,24.9,5,NA,0.81
"4388",9,10,5,1,NA,25,8,NA,0.82
"4389",9,10,5,2,NA,24.7,9,NA,0.48
"4390",9,10,5,3,NA,24.5,6,NA,0.42
"4391",9,10,5,4,NA,24.8,8,NA,0.82
"4392",9,10,5,5,NA,24.5,12,NA,0.36
"4393",9,10,5,6,NA,24.6,8,NA,0.53
"4394",9,10,5,7,NA,24.1,11,NA,0.46
"4395",9,10,5,8,NA,24.5,8,NA,0.32
"4396",9,10,5,9,NA,24.7,12,NA,0.7
"4397",9,10,5,10,NA,24.4,8,NA,0.44
"4398",9,10,5,11,NA,24.9,7,NA,0.77
"4399",9,10,5,12,NA,24.8,7,NA,0.74
"4400",9,10,5,13,NA,24.3,9,NA,0.48
"4401",9,10,5,14,NA,24.4,10,NA,0.75
"4402",9,10,5,15,NA,24.9,7,NA,1.01
"4403",9,10,5,16,NA,24.4,10,NA,0.76
"4404",9,10,5,17,NA,24.6,9,NA,0.57
"4405",9,10,5,18,NA,24.6,8,NA,0.77
"4406",9,10,5,19,NA,24.5,7,NA,0.37
"4407",9,10,5,20,NA,24.7,8,NA,0.9
"4408",9,10,5,21,NA,24.7,7,NA,0.57
"4409",9,10,5,22,NA,24.6,8,NA,0.97
"4410",9,10,5,23,NA,24.9,7,NA,1.26
"4411",9,10,5,24,NA,24.7,7,NA,0.83
"4412",9,10,5,25,NA,24.4,7,NA,1.31
"4413",9,10,5,1,NA,24.9,8,NA,0.75
"4414",9,11,5,2,NA,24.7,11,NA,0.32
"4415",9,11,5,3,NA,24.8,12,NA,0.45
"4416",9,11,5,4,NA,24.8,9,NA,0.37
"4417",9,11,5,5,NA,24.3,16,NA,0.22
"4418",9,11,5,6,NA,24.8,13,NA,0.47
"4419",9,11,5,7,NA,24.6,18,NA,0.31
"4420",9,11,5,8,NA,24.7,18,NA,0.97
"4421",9,11,5,9,NA,24.2,12,NA,0.61
"4422",9,11,5,10,NA,24.6,14,NA,0.49
"4423",9,11,5,11,NA,25,9,NA,0.79
"4424",9,11,5,12,NA,24.9,11,NA,1.22
"4425",9,11,5,13,NA,24.5,15,NA,0.48
"4426",9,11,5,14,NA,24.4,16,NA,0.48
"4427",9,11,5,15,NA,25.2,10,NA,0.84
"4428",9,11,5,16,NA,24.5,14,NA,0.55
"4429",9,11,5,17,NA,24.7,11,NA,0.33
"4430",9,11,5,18,NA,24.6,11,NA,0.63
"4431",9,11,5,19,NA,24.5,12,NA,0.26
"4432",9,11,5,20,NA,24.7,15,NA,0.57
"4433",9,11,5,21,NA,24.5,12,NA,0.63
"4434",9,11,5,22,NA,24.6,11,NA,0.89
"4435",9,11,5,23,NA,24.9,8,NA,1.11
"4436",9,11,5,24,NA,24.7,9,NA,0.89
"4437",9,11,5,25,NA,24.4,11,NA,1.45
"4438",9,12,5,1,NA,24,16,NA,0.89
"4439",9,12,5,2,NA,23.8,18,NA,0.35
"4440",9,12,5,3,NA,23.5,15,NA,0.42
"4441",9,12,5,4,NA,24,12,NA,0.55
"4442",9,12,5,5,NA,23.1,15,NA,0.25
"4443",9,12,5,6,NA,23.6,17,NA,0.33
"4444",9,12,5,7,NA,23.6,21,NA,0.27
"4445",9,12,5,8,NA,24.1,21,NA,0.69
"4446",9,12,5,9,NA,24.3,16,NA,0.45
"4447",9,12,5,10,NA,23.3,16,NA,0.46
"4448",9,12,5,11,NA,24,10,NA,0.76
"4449",9,12,5,12,NA,23.9,18,NA,0.68
"4450",9,12,5,13,NA,23.6,15,NA,0.51
"4451",9,12,5,14,NA,23.5,22,NA,0.26
"4452",9,12,5,15,NA,24.1,12,NA,0.82
"4453",9,12,5,16,NA,23.5,19,NA,0.49
"4454",9,12,5,17,NA,23.8,12,NA,0.3
"4455",9,12,5,18,NA,23.5,13,NA,0.67
"4456",9,12,5,19,NA,23.5,13,NA,0.21
"4457",9,12,5,20,NA,23.5,19,NA,0.44
"4458",9,12,5,21,NA,23.6,16,NA,0.64
"4459",9,12,5,22,NA,23.5,13,NA,0.74
"4460",9,12,5,23,NA,23.8,10,NA,0.98
"4461",9,12,5,24,NA,23.7,12,NA,0.66
"4462",9,12,5,25,NA,23.1,15,NA,1.39
"4463",10,2,5,1,NA,24.9,13,NA,0.82
"4464",10,2,5,2,NA,24.7,16,NA,0.28
"4465",10,2,5,3,NA,24.9,14,NA,0.46
"4466",10,2,5,4,NA,24.7,11,NA,0.44
"4467",10,2,5,5,NA,24.3,14,NA,0.21
"4468",10,2,5,6,NA,24.8,12,NA,0.42
"4469",10,2,5,7,NA,24.9,18,NA,0.28
"4470",10,2,5,8,NA,25,14,NA,0.64
"4471",10,2,5,9,NA,25.3,16,NA,0.4
"4472",10,2,5,10,NA,24.4,14,NA,0.41
"4473",10,2,5,11,NA,24.8,11,NA,0.58
"4474",10,2,5,12,NA,24.8,14,NA,1.22
"4475",10,2,5,13,NA,24.5,14,NA,0.08
"4476",10,2,5,14,NA,24.3,19,NA,0.26
"4477",10,2,5,15,NA,25,11,NA,0.84
"4478",10,2,5,16,NA,24.6,15,NA,0.36
"4479",10,2,5,17,NA,24.7,11,NA,0.3
"4480",10,2,5,18,NA,24.4,15,NA,0.72
"4481",10,2,5,19,NA,24.4,12,NA,0.14
"4482",10,2,5,20,NA,24.5,13,NA,0.4
"4483",10,2,5,21,NA,24.6,14,NA,0.7
"4484",10,2,5,22,NA,24.5,12,NA,0.52
"4485",10,2,5,23,NA,24.6,12,NA,0.78
"4486",10,2,5,24,NA,24.5,10,NA,0.53
"4487",10,2,5,25,NA,24.3,12,NA,1.26
"4488",10,3,5,1,NA,24.9,6,NA,0.46
"4489",10,3,5,2,NA,25,8,NA,0.38
"4490",10,3,5,3,NA,24.9,7,NA,0.4
"4491",10,3,5,4,NA,24.7,7,NA,0.46
"4492",10,3,5,5,NA,24.5,9,NA,0.23
"4493",10,3,5,6,NA,24.8,7,NA,0.4
"4494",10,3,5,7,NA,25.2,9,NA,0.26
"4495",10,3,5,8,NA,25.1,7,NA,0.29
"4496",10,3,5,9,NA,25.2,9,NA,0.34
"4497",10,3,5,10,NA,24.5,8,NA,0.43
"4498",10,3,5,11,NA,24.8,6,NA,0.43
"4499",10,3,5,12,NA,24.8,6,NA,0.65
"4500",10,3,5,13,NA,24.9,9,NA,0.81
"4501",10,3,5,14,NA,24.4,10,NA,0.54
"4502",10,3,5,15,NA,24.8,7,NA,0.73
"4503",10,3,5,16,NA,24.7,10,NA,0.35
"4504",10,3,5,17,NA,24.7,6,NA,0.23
"4505",10,3,5,18,NA,24.4,9,NA,0.54
"4506",10,3,5,19,NA,24.4,6,NA,0.31
"4507",10,3,5,20,NA,24.6,8,NA,0.32
"4508",10,3,5,21,NA,24.7,5,NA,0.48
"4509",10,3,5,22,NA,24.6,6,NA,0.49
