"","plot_code","cwd_transect_num","transect_area_m2","measurement_num","year","month","day","sub_transect_start_point","sub_transect_end_point","size_class","decay_class","diameter_top_1_cm","diameter_top_2_cm","diameter_bottom_1_cm","diameter_bottom_2_cm","length_cm","forest_weight_total_g","forest_weight_sample_g","dry_weight_sample_g","quality_code","is_stock","include_as_branch_npp","note","DaysBetween","diameter_cm","Volumn_cm3","surface_area_m2","WoodDensity_g_cm3","Live_wood_density","WD_ConversionFactorToAlive","Dry_mass_from_volumn_g","dry_mass_content","date","dry_mass_back_calculated_g","dry_mass_calculated_combined_g","dry_mass_when_alive","NPP_g_day","npp_MgC_ha_year"
"877","XXX-04","19",4,4,2019,6,17,NA,NA,NA,4,NA,NA,NA,NA,NA,0,0,0,NA,"N","Y","",96,NA,NA,NA,0.308,0.523,1.69805194805195,NA,0.623636363636364,2019-06-17,0,0,0,0,0
"878","XXX-04","19",4,5,2019,6,17,NA,NA,NA,5,NA,NA,NA,NA,NA,0,0,0,NA,"N","Y","",96,NA,NA,NA,0.185,0.523,2.82702702702703,NA,0.555227272727273,2019-06-17,0,0,0,0,0
"879","XXX-04","20",4,1,2015,12,15,NA,NA,NA,1,NA,NA,NA,NA,NA,0,0,0,NA,"N","Y","",166,NA,NA,NA,0.501,0.523,1.0439121756487,NA,1.28378217503217,2015-12-15,0,0,0,0,0
"880","XXX-04","20",4,2,2015,12,15,NA,NA,NA,2,NA,NA,NA,NA,NA,0,0,0,NA,"N","Y","",166,NA,NA,NA,0.434,0.523,1.20506912442396,NA,1.28378217503217,2015-12-15,0,0,0,0,0
"881","XXX-04","20",4,3,2015,12,15,NA,NA,NA,3,NA,NA,NA,NA,NA,0,0,0,NA,"N","Y","",166,NA,NA,NA,0.421,0.523,1.24228028503563,NA,1.80666666666667,2015-12-15,0,0,0,0,0
"882","XXX-04","20",4,4,2015,12,15,NA,NA,NA,4,NA,NA,NA,NA,NA,0,0,0,NA,"N","Y","",166,NA,NA,NA,0.308,0.523,1.69805194805195,NA,0.760897683397683,2015-12-15,0,0,0,0,0
"883","XXX-04","20",4,5,2015,12,15,NA,NA,NA,5,NA,NA,NA,NA,NA,0,0,0,NA,"N","Y","",166,NA,NA,NA,0.185,0.523,2.82702702702703,NA,1.28378217503217,2015-12-15,0,0,0,0,0
"884","XXX-04","20",4,1,2016,6,23,NA,NA,NA,1,NA,NA,NA,NA,NA,0,0,0,NA,"N","Y","",191,NA,NA,NA,0.501,0.523,1.0439121756487,NA,0.480861111111111,2016-06-23,0,0,0,0,0
"885","XXX-04","20",4,2,2016,6,23,NA,NA,NA,2,NA,NA,NA,NA,NA,0,0,0,NA,"N","Y","",191,NA,NA,NA,0.434,0.523,1.20506912442396,NA,0.480861111111111,2016-06-23,0,0,0,0,0
"886","XXX-04","20",4,3,2016,6,23,NA,NA,NA,3,NA,NA,NA,NA,NA,0,0,0,NA,"N","Y","",191,NA,NA,NA,0.421,0.523,1.24228028503563,NA,0.42575,2016-06-23,0,0,0,0,0
"887","XXX-04","20",4,4,2016,6,23,NA,NA,NA,4,NA,NA,NA,NA,NA,0,0,0,NA,"N","Y","",191,NA,NA,NA,0.308,0.523,1.69805194805195,NA,0.5495,2016-06-23,0,0,0,0,0
"888","XXX-04","20",4,5,2016,6,23,NA,NA,NA,5,NA,NA,NA,NA,NA,0,0,0,NA,"N","Y","",191,NA,NA,NA,0.185,0.523,2.82702702702703,NA,0.467333333333333,2016-06-23,0,0,0,0,0
"889","XXX-04","20",4,1,2016,10,17,NA,NA,NA,1,NA,NA,NA,NA,NA,0,0,0,NA,"N","Y","",116,NA,NA,NA,0.501,0.523,1.0439121756487,NA,0.583673925978535,2016-10-17,0,0,0,0,0
"890","XXX-04","20",4,2,2016,10,17,NA,NA,NA,2,NA,NA,NA,NA,NA,0,0,0,NA,"N","Y","",116,NA,NA,NA,0.434,0.523,1.20506912442396,NA,0.772855729166667,2016-10-17,0,0,0,0,0
"891","XXX-04","20",4,3,2016,10,17,NA,NA,NA,3,NA,NA,NA,NA,NA,0,0,0,NA,"N","Y","",116,NA,NA,NA,0.421,0.523,1.24228028503563,NA,0.639213535353535,2016-10-17,0,0,0,0,0
"892","XXX-04","20",4,4,2016,10,17,NA,NA,NA,4,NA,NA,NA,NA,NA,0,0,0,NA,"N","Y","",116,NA,NA,NA,0.308,0.523,1.69805194805195,NA,0.484143106060606,2016-10-17,0,0,0,0,0
"893","XXX-04","20",4,5,2016,10,17,NA,NA,NA,5,NA,NA,NA,NA,NA,0,0,0,NA,"N","Y","",116,NA,NA,NA,0.185,0.523,2.82702702702703,NA,0.438483333333333,2016-10-17,0,0,0,0,0
"894","XXX-04","20",4,1,2017,2,28,NA,NA,NA,1,NA,NA,NA,NA,NA,0,0,0,NA,"N","Y","",134,NA,NA,NA,0.501,0.523,1.0439121756487,NA,0.293232380952381,2017-02-28,0,0,0,0,0
"895","XXX-04","20",4,2,2017,2,28,NA,NA,NA,2,NA,NA,NA,NA,NA,0,0,0,NA,"N","Y","",134,NA,NA,NA,0.434,0.523,1.20506912442396,NA,0.293232380952381,2017-02-28,0,0,0,0,0
"896","XXX-04","20",4,3,2017,2,28,NA,NA,NA,3,NA,NA,NA,NA,NA,0,0,0,NA,"N","Y","",134,NA,NA,NA,0.421,0.523,1.24228028503563,NA,0.293232380952381,2017-02-28,0,0,0,0,0
"897","XXX-04","20",4,4,2017,2,28,NA,NA,NA,4,NA,NA,NA,NA,NA,1600,800,161.2,NA,"N","Y","",134,NA,NA,NA,0.308,0.523,1.69805194805195,NA,0.2015,2017-02-28,322.4,322.4,547.451948051948,4.08546229889513,1.67759295648381
"898","XXX-04","20",4,5,2017,2,28,NA,NA,NA,5,NA,NA,NA,NA,NA,0,0,0,NA,"N","Y","",134,NA,NA,NA,0.185,0.523,2.82702702702703,NA,0.293232380952381,2017-02-28,0,0,0,0,0
"899","XXX-04","20",4,1,2017,6,8,NA,NA,NA,1,NA,NA,NA,NA,NA,0,0,0,NA,"N","Y","",100,NA,NA,NA,0.501,0.523,1.0439121756487,NA,0.283333333333333,2017-06-08,0,0,0,0,0
"900","XXX-04","20",4,2,2017,6,8,NA,NA,NA,2,NA,NA,NA,NA,NA,0,0,0,NA,"N","Y","",100,NA,NA,NA,0.434,0.523,1.20506912442396,NA,0.283333333333333,2017-06-08,0,0,0,0,0
"901","XXX-04","20",4,3,2017,6,8,NA,NA,NA,3,NA,NA,NA,NA,NA,0,0,0,NA,"N","Y","",100,NA,NA,NA,0.421,0.523,1.24228028503563,NA,0.283333333333333,2017-06-08,0,0,0,0,0
"902","XXX-04","20",4,4,2017,6,8,NA,NA,NA,4,NA,NA,NA,NA,NA,0,0,0,NA,"N","Y","",100,NA,NA,NA,0.308,0.523,1.69805194805195,NA,0.283333333333333,2017-06-08,0,0,0,0,0
"903","XXX-04","20",4,5,2017,6,8,NA,NA,NA,5,NA,NA,NA,NA,NA,0,0,0,NA,"N","Y","",100,NA,NA,NA,0.185,0.523,2.82702702702703,NA,0.283333333333333,2017-06-08,0,0,0,0,0
"904","XXX-04","20",4,1,2017,10,6,NA,NA,NA,1,NA,NA,NA,NA,NA,0,0,0,NA,"N","Y","",120,NA,NA,NA,0.501,0.523,1.0439121756487,NA,0.776666666666667,2017-10-06,0,0,0,0,0
"905","XXX-04","20",4,2,2017,10,6,NA,NA,NA,2,NA,NA,NA,NA,NA,0,0,0,NA,"N","Y","",120,NA,NA,NA,0.434,0.523,1.20506912442396,NA,0.776666666666667,2017-10-06,0,0,0,0,0
"906","XXX-04","20",4,3,2017,10,6,NA,NA,NA,3,NA,NA,NA,NA,NA,0,0,0,NA,"N","Y","",120,NA,NA,NA,0.421,0.523,1.24228028503563,NA,0.75,2017-10-06,0,0,0,0,0
"907","XXX-04","20",4,4,2017,10,6,NA,NA,NA,4,NA,NA,NA,NA,NA,0,0,0,NA,"N","Y","",120,NA,NA,NA,0.308,0.523,1.69805194805195,NA,0.803333333333333,2017-10-06,0,0,0,0,0
"908","XXX-04","20",4,5,2017,10,6,NA,NA,NA,5,NA,NA,NA,NA,NA,0,0,0,NA,"N","Y","",120,NA,NA,NA,0.185,0.523,2.82702702702703,NA,0.776666666666667,2017-10-06,0,0,0,0,0
"909","XXX-04","20",4,1,2018,3,22,NA,NA,NA,1,NA,NA,NA,NA,NA,0,0,0,NA,"N","Y","",167,NA,NA,NA,0.501,0.523,1.0439121756487,NA,0.467857142857143,2018-03-22,0,0,0,0,0
"910","XXX-04","20",4,2,2018,3,22,NA,NA,NA,2,NA,NA,NA,NA,NA,0,0,0,NA,"N","Y","",167,NA,NA,NA,0.434,0.523,1.20506912442396,NA,0.4,2018-03-22,0,0,0,0,0
"911","XXX-04","20",4,3,2018,3,22,NA,NA,NA,3,NA,NA,NA,NA,NA,0,0,0,NA,"N","Y","",167,NA,NA,NA,0.421,0.523,1.24228028503563,NA,0.535714285714286,2018-03-22,0,0,0,0,0
"912","XXX-04","20",4,4,2018,3,22,NA,NA,NA,4,NA,NA,NA,NA,NA,0,0,0,NA,"N","Y","",167,NA,NA,NA,0.308,0.523,1.69805194805195,NA,0.467857142857143,2018-03-22,0,0,0,0,0
"913","XXX-04","20",4,5,2018,3,22,NA,NA,NA,5,NA,NA,NA,NA,NA,0,0,0,NA,"N","Y","",167,NA,NA,NA,0.185,0.523,2.82702702702703,NA,0.467857142857143,2018-03-22,0,0,0,0,0
"914","XXX-04","20",4,1,2019,3,13,NA,NA,NA,1,NA,NA,NA,NA,NA,0,0,0,NA,"N","Y","",356,NA,NA,NA,0.501,0.523,1.0439121756487,NA,0.803571428571429,2019-03-13,0,0,0,0,0
"915","XXX-04","20",4,2,2019,3,13,NA,NA,NA,2,NA,NA,NA,NA,NA,0,0,0,NA,"N","Y","",356,NA,NA,NA,0.434,0.523,1.20506912442396,NA,0.803571428571429,2019-03-13,0,0,0,0,0
"916","XXX-04","20",4,3,2019,3,13,NA,NA,NA,3,NA,NA,NA,NA,NA,0,0,0,NA,"N","Y","",356,NA,NA,NA,0.421,0.523,1.24228028503563,NA,0.857142857142857,2019-03-13,0,0,0,0,0
"917","XXX-04","20",4,4,2019,3,13,NA,NA,NA,4,NA,NA,NA,NA,NA,0,0,0,NA,"N","Y","",356,NA,NA,NA,0.308,0.523,1.69805194805195,NA,0.75,2019-03-13,0,0,0,0,0
"918","XXX-04","20",4,5,2019,3,13,NA,NA,NA,5,NA,NA,NA,NA,NA,0,0,0,NA,"N","Y","",356,NA,NA,NA,0.185,0.523,2.82702702702703,NA,0.803571428571429,2019-03-13,0,0,0,0,0
"919","XXX-04","20",4,1,2019,6,17,NA,NA,NA,1,NA,NA,NA,NA,NA,0,0,0,NA,"N","Y","",96,NA,NA,NA,0.501,0.523,1.0439121756487,NA,0.555227272727273,2019-06-17,0,0,0,0,0
"920","XXX-04","20",4,2,2019,6,17,NA,NA,NA,2,NA,NA,NA,NA,NA,0,0,0,NA,"N","Y","",96,NA,NA,NA,0.434,0.523,1.20506912442396,NA,0.555227272727273,2019-06-17,0,0,0,0,0
"921","XXX-04","20",4,3,2019,6,17,NA,NA,NA,3,NA,NA,NA,NA,NA,0,0,0,NA,"N","Y","",96,NA,NA,NA,0.421,0.523,1.24228028503563,NA,0.486818181818182,2019-06-17,0,0,0,0,0
"922","XXX-04","20",4,4,2019,6,17,NA,NA,NA,4,NA,NA,NA,NA,NA,1350,500,360,NA,"N","Y","",96,NA,NA,NA,0.308,0.523,1.69805194805195,NA,0.72,2019-06-17,972,972,1650.50649350649,17.192775974026,7.05978363433442
"923","XXX-04","20",4,5,2019,6,17,NA,NA,NA,5,NA,NA,NA,NA,NA,0,0,0,NA,"N","Y","",96,NA,NA,NA,0.185,0.523,2.82702702702703,NA,0.555227272727273,2019-06-17,0,0,0,0,0
"924","XXX-04","21",4,1,2015,12,15,NA,NA,NA,1,NA,NA,NA,NA,NA,0,0,0,NA,"N","Y","",166,NA,NA,NA,0.501,0.523,1.0439121756487,NA,1.28378217503217,2015-12-15,0,0,0,0,0
"925","XXX-04","21",4,2,2015,12,15,NA,NA,NA,2,NA,NA,NA,NA,NA,0,0,0,NA,"N","Y","",166,NA,NA,NA,0.434,0.523,1.20506912442396,NA,1.28378217503217,2015-12-15,0,0,0,0,0
"926","XXX-04","21",4,3,2015,12,15,NA,NA,NA,3,NA,NA,NA,NA,NA,0,0,0,NA,"N","Y","",166,NA,NA,NA,0.421,0.523,1.24228028503563,NA,1.80666666666667,2015-12-15,0,0,0,0,0
"927","XXX-04","21",4,4,2015,12,15,NA,NA,NA,4,NA,NA,NA,NA,NA,0,0,0,NA,"N","Y","",166,NA,NA,NA,0.308,0.523,1.69805194805195,NA,0.760897683397683,2015-12-15,0,0,0,0,0
"928","XXX-04","21",4,5,2015,12,15,NA,NA,NA,5,NA,NA,NA,NA,NA,0,0,0,NA,"N","Y","",166,NA,NA,NA,0.185,0.523,2.82702702702703,NA,1.28378217503217,2015-12-15,0,0,0,0,0
"929","XXX-04","21",4,1,2016,6,23,NA,NA,NA,1,NA,NA,NA,NA,NA,0,0,0,NA,"N","Y","",191,NA,NA,NA,0.501,0.523,1.0439121756487,NA,0.480861111111111,2016-06-23,0,0,0,0,0
"930","XXX-04","21",4,2,2016,6,23,NA,NA,NA,2,NA,NA,NA,NA,NA,0,0,0,NA,"N","Y","",191,NA,NA,NA,0.434,0.523,1.20506912442396,NA,0.480861111111111,2016-06-23,0,0,0,0,0
"931","XXX-04","21",4,3,2016,6,23,NA,NA,NA,3,NA,NA,NA,NA,NA,0,0,0,NA,"N","Y","",191,NA,NA,NA,0.421,0.523,1.24228028503563,NA,0.42575,2016-06-23,0,0,0,0,0
"932","XXX-04","21",4,4,2016,6,23,NA,NA,NA,4,NA,NA,NA,NA,NA,400,200,121.4,NA,"N","Y","",191,NA,NA,NA,0.308,0.523,1.69805194805195,NA,0.607,2016-06-23,242.8,242.8,412.287012987013,2.1585707486231,0.886363113653362
"933","XXX-04","21",4,5,2016,6,23,NA,NA,NA,5,NA,NA,NA,NA,NA,0,0,0,NA,"N","Y","",191,NA,NA,NA,0.185,0.523,2.82702702702703,NA,0.467333333333333,2016-06-23,0,0,0,0,0
"934","XXX-04","21",4,1,2016,10,17,NA,NA,NA,1,NA,NA,NA,NA,NA,0,0,0,NA,"N","Y","",116,NA,NA,NA,0.501,0.523,1.0439121756487,NA,0.583673925978535,2016-10-17,0,0,0,0,0
"935","XXX-04","21",4,2,2016,10,17,NA,NA,NA,2,NA,NA,NA,NA,NA,0,0,0,NA,"N","Y","",116,NA,NA,NA,0.434,0.523,1.20506912442396,NA,0.772855729166667,2016-10-17,0,0,0,0,0
"936","XXX-04","21",4,3,2016,10,17,NA,NA,NA,3,NA,NA,NA,NA,NA,480,220,145.23,NA,"N","Y","",116,NA,NA,NA,0.421,0.523,1.24228028503563,NA,0.660136363636364,2016-10-17,316.865454545455,316.865454545455,393.635707190672,3.3934112688851,1.39341950228594
"937","XXX-04","21",4,4,2016,10,17,NA,NA,NA,4,NA,NA,NA,NA,NA,0,0,0,NA,"N","Y","",116,NA,NA,NA,0.308,0.523,1.69805194805195,NA,0.484143106060606,2016-10-17,0,0,0,0,0
"938","XXX-04","21",4,5,2016,10,17,NA,NA,NA,5,NA,NA,NA,NA,NA,0,0,0,NA,"N","Y","",116,NA,NA,NA,0.185,0.523,2.82702702702703,NA,0.438483333333333,2016-10-17,0,0,0,0,0
"939","XXX-04","21",4,1,2017,2,28,NA,NA,NA,1,NA,NA,NA,NA,NA,0,0,0,NA,"N","Y","",134,NA,NA,NA,0.501,0.523,1.0439121756487,NA,0.293232380952381,2017-02-28,0,0,0,0,0
"940","XXX-04","21",4,2,2017,2,28,NA,NA,NA,2,NA,NA,NA,NA,NA,0,0,0,NA,"N","Y","",134,NA,NA,NA,0.434,0.523,1.20506912442396,NA,0.293232380952381,2017-02-28,0,0,0,0,0
"941","XXX-04","21",4,3,2017,2,28,NA,NA,NA,3,NA,NA,NA,NA,NA,0,0,0,NA,"N","Y","",134,NA,NA,NA,0.421,0.523,1.24228028503563,NA,0.293232380952381,2017-02-28,0,0,0,0,0
"942","XXX-04","21",4,4,2017,2,28,NA,NA,NA,4,NA,NA,NA,NA,NA,0,0,0,NA,"N","Y","",134,NA,NA,NA,0.308,0.523,1.69805194805195,NA,0.293232380952381,2017-02-28,0,0,0,0,0
"943","XXX-04","21",4,5,2017,2,28,NA,NA,NA,5,NA,NA,NA,NA,NA,0,0,0,NA,"N","Y","",134,NA,NA,NA,0.185,0.523,2.82702702702703,NA,0.293232380952381,2017-02-28,0,0,0,0,0
"944","XXX-04","21",4,1,2017,6,8,NA,NA,NA,1,NA,NA,NA,NA,NA,0,0,0,NA,"N","Y","",100,NA,NA,NA,0.501,0.523,1.0439121756487,NA,0.283333333333333,2017-06-08,0,0,0,0,0
"945","XXX-04","21",4,2,2017,6,8,NA,NA,NA,2,NA,NA,NA,NA,NA,0,0,0,NA,"N","Y","",100,NA,NA,NA,0.434,0.523,1.20506912442396,NA,0.283333333333333,2017-06-08,0,0,0,0,0
"946","XXX-04","21",4,3,2017,6,8,NA,NA,NA,3,NA,NA,NA,NA,NA,0,0,0,NA,"N","Y","",100,NA,NA,NA,0.421,0.523,1.24228028503563,NA,0.283333333333333,2017-06-08,0,0,0,0,0
"947","XXX-04","21",4,4,2017,6,8,NA,NA,NA,4,NA,NA,NA,NA,NA,650,1500,100,NA,"N","Y","",100,NA,NA,NA,0.308,0.523,1.69805194805195,NA,0.0666666666666667,2017-06-08,43.3333333333333,43.3333333333333,73.5822510822511,0.735822510822511,0.302147118506494
"948","XXX-04","21",4,5,2017,6,8,NA,NA,NA,5,NA,NA,NA,NA,NA,0,0,0,NA,"N","Y","",100,NA,NA,NA,0.185,0.523,2.82702702702703,NA,0.283333333333333,2017-06-08,0,0,0,0,0
"949","XXX-04","21",4,1,2017,10,6,NA,NA,NA,1,NA,NA,NA,NA,NA,0,0,0,NA,"N","Y","",120,NA,NA,NA,0.501,0.523,1.0439121756487,NA,0.776666666666667,2017-10-06,0,0,0,0,0
"950","XXX-04","21",4,2,2017,10,6,NA,NA,NA,2,NA,NA,NA,NA,NA,0,0,0,NA,"N","Y","",120,NA,NA,NA,0.434,0.523,1.20506912442396,NA,0.776666666666667,2017-10-06,0,0,0,0,0
"951","XXX-04","21",4,3,2017,10,6,NA,NA,NA,3,NA,NA,NA,NA,NA,800,200,150,NA,"N","Y","",120,NA,NA,NA,0.421,0.523,1.24228028503563,NA,0.75,2017-10-06,600,600,745.368171021378,6.21140142517815,2.55055671021378
"952","XXX-04","21",4,4,2017,10,6,NA,NA,NA,4,NA,NA,NA,NA,NA,0,0,0,NA,"N","Y","",120,NA,NA,NA,0.308,0.523,1.69805194805195,NA,0.803333333333333,2017-10-06,0,0,0,0,0
"953","XXX-04","21",4,5,2017,10,6,NA,NA,NA,5,NA,NA,NA,NA,NA,0,0,0,NA,"N","Y","",120,NA,NA,NA,0.185,0.523,2.82702702702703,NA,0.776666666666667,2017-10-06,0,0,0,0,0
"954","XXX-04","21",4,1,2018,3,22,NA,NA,NA,1,NA,NA,NA,NA,NA,0,0,0,NA,"N","Y","",167,NA,NA,NA,0.501,0.523,1.0439121756487,NA,0.467857142857143,2018-03-22,0,0,0,0,0
"955","XXX-04","21",4,2,2018,3,22,NA,NA,NA,2,NA,NA,NA,NA,NA,0,0,0,NA,"N","Y","",167,NA,NA,NA,0.434,0.523,1.20506912442396,NA,0.4,2018-03-22,0,0,0,0,0
"956","XXX-04","21",4,3,2018,3,22,NA,NA,NA,3,NA,NA,NA,NA,NA,0,0,0,NA,"N","Y","",167,NA,NA,NA,0.421,0.523,1.24228028503563,NA,0.535714285714286,2018-03-22,0,0,0,0,0
"957","XXX-04","21",4,4,2018,3,22,NA,NA,NA,4,NA,NA,NA,NA,NA,0,0,0,NA,"N","Y","",167,NA,NA,NA,0.308,0.523,1.69805194805195,NA,0.467857142857143,2018-03-22,0,0,0,0,0
"958","XXX-04","21",4,5,2018,3,22,NA,NA,NA,5,NA,NA,NA,NA,NA,0,0,0,NA,"N","Y","",167,NA,NA,NA,0.185,0.523,2.82702702702703,NA,0.467857142857143,2018-03-22,0,0,0,0,0
"959","XXX-04","21",4,1,2019,3,13,NA,NA,NA,1,NA,NA,NA,NA,NA,0,0,0,NA,"N","Y","",356,NA,NA,NA,0.501,0.523,1.0439121756487,NA,0.803571428571429,2019-03-13,0,0,0,0,0
"960","XXX-04","21",4,2,2019,3,13,NA,NA,NA,2,NA,NA,NA,NA,NA,0,0,0,NA,"N","Y","",356,NA,NA,NA,0.434,0.523,1.20506912442396,NA,0.803571428571429,2019-03-13,0,0,0,0,0
"961","XXX-04","21",4,3,2019,3,13,NA,NA,NA,3,NA,NA,NA,NA,NA,0,0,0,NA,"N","Y","",356,NA,NA,NA,0.421,0.523,1.24228028503563,NA,0.857142857142857,2019-03-13,0,0,0,0,0
"962","XXX-04","21",4,4,2019,3,13,NA,NA,NA,4,NA,NA,NA,NA,NA,0,0,0,NA,"N","Y","",356,NA,NA,NA,0.308,0.523,1.69805194805195,NA,0.75,2019-03-13,0,0,0,0,0
"963","XXX-04","21",4,5,2019,3,13,NA,NA,NA,5,NA,NA,NA,NA,NA,0,0,0,NA,"N","Y","",356,NA,NA,NA,0.185,0.523,2.82702702702703,NA,0.803571428571429,2019-03-13,0,0,0,0,0
"964","XXX-04","21",4,1,2019,6,17,NA,NA,NA,1,NA,NA,NA,NA,NA,0,0,0,NA,"N","Y","",96,NA,NA,NA,0.501,0.523,1.0439121756487,NA,0.555227272727273,2019-06-17,0,0,0,0,0
"965","XXX-04","21",4,2,2019,6,17,NA,NA,NA,2,NA,NA,NA,NA,NA,0,0,0,NA,"N","Y","",96,NA,NA,NA,0.434,0.523,1.20506912442396,NA,0.555227272727273,2019-06-17,0,0,0,0,0
"966","XXX-04","21",4,3,2019,6,17,NA,NA,NA,3,NA,NA,NA,NA,NA,0,0,0,NA,"N","Y","",96,NA,NA,NA,0.421,0.523,1.24228028503563,NA,0.486818181818182,2019-06-17,0,0,0,0,0
"967","XXX-04","21",4,4,2019,6,17,NA,NA,NA,4,NA,NA,NA,NA,NA,0,0,0,NA,"N","Y","",96,NA,NA,NA,0.308,0.523,1.69805194805195,NA,0.623636363636364,2019-06-17,0,0,0,0,0
"968","XXX-04","21",4,5,2019,6,17,NA,NA,NA,5,NA,NA,NA,NA,NA,0,0,0,NA,"N","Y","",96,NA,NA,NA,0.185,0.523,2.82702702702703,NA,0.555227272727273,2019-06-17,0,0,0,0,0
"969","XXX-04","22",4,1,2015,12,15,NA,NA,NA,1,NA,NA,NA,NA,NA,0,0,0,NA,"N","Y","",166,NA,NA,NA,0.501,0.523,1.0439121756487,NA,1.28378217503217,2015-12-15,0,0,0,0,0
"970","XXX-04","22",4,2,2015,12,15,NA,NA,NA,2,NA,NA,NA,NA,NA,0,0,0,NA,"N","Y","",166,NA,NA,NA,0.434,0.523,1.20506912442396,NA,1.28378217503217,2015-12-15,0,0,0,0,0
"971","XXX-04","22",4,3,2015,12,15,NA,NA,NA,3,NA,NA,NA,NA,NA,0,0,0,NA,"N","Y","",166,NA,NA,NA,0.421,0.523,1.24228028503563,NA,1.80666666666667,2015-12-15,0,0,0,0,0
"972","XXX-04","22",4,4,2015,12,15,NA,NA,NA,4,NA,NA,NA,NA,NA,0,0,0,NA,"N","Y","",166,NA,NA,NA,0.308,0.523,1.69805194805195,NA,0.760897683397683,2015-12-15,0,0,0,0,0
"973","XXX-04","22",4,5,2015,12,15,NA,NA,NA,5,NA,NA,NA,NA,NA,0,0,0,NA,"N","Y","",166,NA,NA,NA,0.185,0.523,2.82702702702703,NA,1.28378217503217,2015-12-15,0,0,0,0,0
"974","XXX-04","22",4,1,2016,6,23,NA,NA,NA,1,NA,NA,NA,NA,NA,0,0,0,NA,"N","Y","",191,NA,NA,NA,0.501,0.523,1.0439121756487,NA,0.480861111111111,2016-06-23,0,0,0,0,0
"975","XXX-04","22",4,2,2016,6,23,NA,NA,NA,2,NA,NA,NA,NA,NA,0,0,0,NA,"N","Y","",191,NA,NA,NA,0.434,0.523,1.20506912442396,NA,0.480861111111111,2016-06-23,0,0,0,0,0
"976","XXX-04","22",4,3,2016,6,23,NA,NA,NA,3,NA,NA,NA,NA,NA,0,0,0,NA,"N","Y","",191,NA,NA,NA,0.421,0.523,1.24228028503563,NA,0.42575,2016-06-23,0,0,0,0,0
"977","XXX-04","22",4,4,2016,6,23,NA,NA,NA,4,NA,NA,NA,NA,NA,0,0,0,NA,"N","Y","",191,NA,NA,NA,0.308,0.523,1.69805194805195,NA,0.5495,2016-06-23,0,0,0,0,0
"978","XXX-04","22",4,5,2016,6,23,NA,NA,NA,5,NA,NA,NA,NA,NA,0,0,0,NA,"N","Y","",191,NA,NA,NA,0.185,0.523,2.82702702702703,NA,0.467333333333333,2016-06-23,0,0,0,0,0
"979","XXX-04","22",4,1,2016,10,17,NA,NA,NA,1,NA,NA,NA,NA,NA,0,0,0,NA,"N","Y","",116,NA,NA,NA,0.501,0.523,1.0439121756487,NA,0.583673925978535,2016-10-17,0,0,0,0,0
"980","XXX-04","22",4,2,2016,10,17,NA,NA,NA,2,NA,NA,NA,NA,NA,0,0,0,NA,"N","Y","",116,NA,NA,NA,0.434,0.523,1.20506912442396,NA,0.772855729166667,2016-10-17,0,0,0,0,0
"981","XXX-04","22",4,3,2016,10,17,NA,NA,NA,3,NA,NA,NA,NA,NA,0,0,0,NA,"N","Y","",116,NA,NA,NA,0.421,0.523,1.24228028503563,NA,0.639213535353535,2016-10-17,0,0,0,0,0
"982","XXX-04","22",4,4,2016,10,17,NA,NA,NA,4,NA,NA,NA,NA,NA,0,0,0,NA,"N","Y","",116,NA,NA,NA,0.308,0.523,1.69805194805195,NA,0.484143106060606,2016-10-17,0,0,0,0,0
"983","XXX-04","22",4,5,2016,10,17,NA,NA,NA,5,NA,NA,NA,NA,NA,0,0,0,NA,"N","Y","",116,NA,NA,NA,0.185,0.523,2.82702702702703,NA,0.438483333333333,2016-10-17,0,0,0,0,0
"984","XXX-04","22",4,1,2017,2,28,NA,NA,NA,1,NA,NA,NA,NA,NA,0,0,0,NA,"N","Y","",134,NA,NA,NA,0.501,0.523,1.0439121756487,NA,0.293232380952381,2017-02-28,0,0,0,0,0
"985","XXX-04","22",4,2,2017,2,28,NA,NA,NA,2,NA,NA,NA,NA,NA,0,0,0,NA,"N","Y","",134,NA,NA,NA,0.434,0.523,1.20506912442396,NA,0.293232380952381,2017-02-28,0,0,0,0,0
"986","XXX-04","22",4,3,2017,2,28,NA,NA,NA,3,NA,NA,NA,NA,NA,0,0,0,NA,"N","Y","",134,NA,NA,NA,0.421,0.523,1.24228028503563,NA,0.293232380952381,2017-02-28,0,0,0,0,0
"987","XXX-04","22",4,4,2017,2,28,NA,NA,NA,4,NA,NA,NA,NA,NA,0,0,0,NA,"N","Y","",134,NA,NA,NA,0.308,0.523,1.69805194805195,NA,0.293232380952381,2017-02-28,0,0,0,0,0
"988","XXX-04","22",4,5,2017,2,28,NA,NA,NA,5,NA,NA,NA,NA,NA,0,0,0,NA,"N","Y","",134,NA,NA,NA,0.185,0.523,2.82702702702703,NA,0.293232380952381,2017-02-28,0,0,0,0,0
"989","XXX-04","22",4,1,2017,6,8,NA,NA,NA,1,NA,NA,NA,NA,NA,0,0,0,NA,"N","Y","",100,NA,NA,NA,0.501,0.523,1.0439121756487,NA,0.283333333333333,2017-06-08,0,0,0,0,0
"990","XXX-04","22",4,2,2017,6,8,NA,NA,NA,2,NA,NA,NA,NA,NA,0,0,0,NA,"N","Y","",100,NA,NA,NA,0.434,0.523,1.20506912442396,NA,0.283333333333333,2017-06-08,0,0,0,0,0
